,0,1,2,3,4,5,6,7
38852,000743.png,1242,375,Cyclist,735.96,175.94,746.24,198.51
38853,000743.png,1242,375,DontCare,442.90,168.77,467.94,182.35
38854,000743.png,1242,375,DontCare,487.69,168.77,497.11,179.23
38855,000743.png,1242,375,DontCare,501.23,169.81,510.65,176.10
38856,001424.png,1242,375,Pedestrian,698.11,175.60,707.98,203.04
38857,001424.png,1242,375,Van,35.47,176.00,167.90,226.96
38858,001424.png,1242,375,Misc,165.02,182.36,214.68,214.74
38859,001424.png,1242,375,Car,165.42,186.36,263.29,232.83
38860,001424.png,1242,375,Car,109.89,188.50,225.55,231.07
38861,001424.png,1242,375,Car,336.43,179.42,391.38,209.13
38862,001424.png,1242,375,Car,301.91,179.62,357.30,208.63
38863,001424.png,1242,375,Car,434.48,178.98,466.10,197.60
38864,001424.png,1242,375,DontCare,584.56,175.02,614.81,184.44
38865,001424.png,1242,375,DontCare,551.23,178.15,557.52,185.48
38866,001424.png,1242,375,DontCare,657.48,167.73,695.02,197.98
38867,001424.png,1242,375,DontCare,728.31,169.81,880.43,203.19
38868,004092.png,1242,375,Car,139.85,185.69,373.56,321.86
38869,004092.png,1242,375,Cyclist,477.98,173.50,510.79,237.62
38870,004092.png,1242,375,Cyclist,508.65,175.12,533.83,234.30
38871,004092.png,1242,375,Car,430.37,181.79,501.40,225.68
38872,004092.png,1242,375,Cyclist,532.47,175.54,548.17,211.79
38873,004092.png,1242,375,Car,640.38,176.84,669.76,200.97
38874,004092.png,1242,375,Car,754.21,172.37,1074.42,374.00
38875,004092.png,1242,375,DontCare,701.52,166.62,715.07,205.40
38876,004092.png,1242,375,DontCare,620.01,171.48,637.45,187.95
38877,004092.png,1242,375,DontCare,682.11,173.42,703.43,183.09
38878,006162.png,1242,375,Car,562.66,178.50,613.71,227.92
38879,006162.png,1242,375,Car,828.37,171.10,867.67,189.64
38880,006162.png,1242,375,Van,850.53,161.05,903.41,188.32
38881,006162.png,1242,375,Van,918.52,152.93,1005.97,193.16
38882,006162.png,1242,375,Truck,1022.95,125.40,1188.95,193.69
38883,006162.png,1242,375,DontCare,534.56,181.27,561.68,194.85
38884,006162.png,1242,375,DontCare,640.81,170.85,666.89,179.22
38885,007312.png,1242,375,Car,710.97,181.64,796.17,243.39
38886,007312.png,1242,375,Car,866.15,180.26,986.70,245.39
38887,007312.png,1242,375,Car,1158.39,188.87,1241.00,320.84
38888,007312.png,1242,375,DontCare,634.56,169.81,661.68,189.64
38889,007312.png,1242,375,DontCare,532.48,163.56,571.06,178.19
38890,006431.png,1242,375,Pedestrian,942.50,139.17,998.17,271.83
38891,006431.png,1242,375,Cyclist,101.02,181.56,291.32,374.00
38892,006431.png,1242,375,Cyclist,374.87,169.25,432.69,280.20
38893,006431.png,1242,375,Car,731.21,170.10,920.86,306.41
38894,006431.png,1242,375,Car,683.52,160.94,795.45,256.90
38895,006431.png,1242,375,Car,664.20,161.25,743.62,233.46
38896,006431.png,1242,375,Car,658.55,170.00,712.24,218.66
38897,006431.png,1242,375,Pedestrian,631.19,161.61,645.85,195.62
38898,006431.png,1242,375,Pedestrian,639.42,163.12,651.42,196.04
38899,006431.png,1242,375,Car,529.89,166.45,556.53,193.38
38900,006431.png,1242,375,Pedestrian,589.52,167.03,599.52,189.94
38901,006431.png,1242,375,Car,451.22,176.71,504.36,216.00
38902,006431.png,1242,375,Car,0.00,202.70,258.27,374.00
38903,006431.png,1242,375,Car,179.39,189.72,380.43,305.19
38904,006431.png,1242,375,Car,316.65,182.67,440.85,260.31
38905,006431.png,1242,375,Car,391.19,175.46,475.29,233.88
38906,007292.png,1242,375,Car,589.08,176.53,615.80,202.94
38907,007292.png,1242,375,Car,235.90,190.63,351.06,248.41
38908,007292.png,1242,375,Car,426.57,184.20,468.57,210.90
38909,007292.png,1242,375,DontCare,475.19,169.81,529.40,202.14
38910,007292.png,1242,375,DontCare,551.23,171.90,578.36,196.94
38911,007292.png,1242,375,DontCare,203.31,185.44,226.27,208.40
38912,005334.png,1242,375,Car,598.82,174.76,626.95,202.56
38913,005334.png,1242,375,Car,0.00,201.57,128.08,285.20
38914,005334.png,1242,375,Car,0.00,200.98,142.92,315.50
38915,005334.png,1242,375,Car,408.09,182.34,456.62,213.49
38916,007110.png,1224,370,Pedestrian,55.89,156.89,129.29,308.56
38917,006043.png,1242,375,Car,128.81,199.41,377.32,334.64
38918,006043.png,1242,375,Van,520.29,142.32,600.54,197.71
38919,006043.png,1242,375,Car,400.82,178.44,437.89,208.75
38920,005131.png,1224,370,Cyclist,932.23,140.85,1020.63,237.50
38921,005131.png,1224,370,Pedestrian,958.34,145.90,980.52,209.25
38922,005131.png,1224,370,Pedestrian,366.42,144.26,457.54,369.00
38923,005131.png,1224,370,Pedestrian,245.97,136.78,345.92,361.70
38924,005131.png,1224,370,Pedestrian,325.33,123.39,425.63,369.00
38925,005131.png,1224,370,Pedestrian,784.60,152.04,821.09,236.61
38926,005131.png,1224,370,Cyclist,1006.16,145.61,1099.34,222.69
38927,005131.png,1224,370,Pedestrian,1061.49,139.33,1095.65,242.52
38928,005131.png,1224,370,Pedestrian,1095.09,128.22,1136.52,249.42
38929,005131.png,1224,370,Pedestrian,1077.25,147.82,1109.26,245.49
38930,005131.png,1224,370,Van,595.92,158.27,614.57,179.34
38931,004002.png,1238,374,Pedestrian,670.17,173.58,690.88,230.39
38932,004002.png,1238,374,Pedestrian,697.30,170.64,716.56,230.17
38933,004002.png,1238,374,Pedestrian,523.76,170.19,548.06,231.01
38934,004002.png,1238,374,DontCare,1031.00,193.27,1084.16,282.22
38935,004002.png,1238,374,DontCare,591.90,176.83,616.05,204.85
38936,004002.png,1238,374,DontCare,618.75,175.55,663.48,197.80
38937,004002.png,1238,374,DontCare,989.39,182.59,1025.58,251.59
38938,004002.png,1238,374,DontCare,857.88,176.83,897.50,293.83
38939,004002.png,1238,374,DontCare,810.49,189.40,852.05,269.64
38940,005145.png,1242,375,Car,723.73,159.27,949.58,324.25
38941,005145.png,1242,375,Car,0.00,187.34,237.17,366.93
38942,005145.png,1242,375,Car,0.00,187.79,304.62,314.50
38943,005145.png,1242,375,Car,84.88,179.68,344.88,277.93
38944,005145.png,1242,375,Car,211.26,159.39,439.84,251.22
38945,005145.png,1242,375,Car,185.93,174.55,390.15,265.63
38946,005145.png,1242,375,Car,693.43,180.77,809.04,257.72
38947,005145.png,1242,375,Car,272.74,163.16,431.31,239.99
38948,005145.png,1242,375,Car,328.13,171.75,476.00,227.64
38949,005145.png,1242,375,Car,406.05,174.49,509.54,212.51
38950,005145.png,1242,375,Car,437.72,165.90,521.29,205.38
38951,005145.png,1242,375,Car,647.67,176.15,691.33,210.38
38952,005145.png,1242,375,Car,673.71,176.33,750.59,235.69
38953,005145.png,1242,375,DontCare,516.85,164.60,593.98,189.64
38954,005145.png,1242,375,DontCare,597.27,165.42,632.08,181.73
38955,005145.png,1242,375,DontCare,622.58,172.75,654.25,196.25
38956,000089.png,1242,375,Car,317.74,196.50,504.71,314.03
38957,000089.png,1242,375,Van,744.33,0.00,1241.00,374.00
38958,000089.png,1242,375,Car,657.48,176.96,720.62,224.75
38959,000089.png,1242,375,Car,458.28,184.16,538.75,243.43
38960,000089.png,1242,375,Car,704.25,177.37,853.41,287.79
38961,000089.png,1242,375,Car,635.02,178.02,665.21,203.12
38962,005908.png,1242,375,Car,583.68,174.74,622.44,211.61
38963,005908.png,1242,375,Car,598.72,169.36,630.69,202.69
38964,005908.png,1242,375,Car,877.32,185.20,1241.00,374.00
38965,005908.png,1242,375,Car,781.15,179.98,1019.49,347.93
38966,005908.png,1242,375,Car,674.32,166.41,746.67,230.11
38967,005908.png,1242,375,Car,65.74,188.60,283.12,287.97
38968,005908.png,1242,375,Car,662.12,173.74,707.17,212.95
38969,005908.png,1242,375,Car,644.58,172.70,672.57,198.60
38970,000056.png,1242,375,Car,540.10,181.59,571.50,205.22
38971,000056.png,1242,375,DontCare,562.69,177.10,590.86,192.77
38972,000222.png,1242,375,Car,518.65,165.80,740.84,374.00
38973,000222.png,1242,375,Car,344.82,184.22,457.20,218.38
38974,000222.png,1242,375,Car,376.56,185.33,418.02,205.30
38975,000222.png,1242,375,Car,175.97,194.37,259.89,227.15
38976,000222.png,1242,375,Car,426.64,178.59,498.57,210.48
38977,000222.png,1242,375,Car,334.95,187.99,374.32,208.15
38978,000222.png,1242,375,Car,425.71,181.46,464.15,201.44
38979,000222.png,1242,375,DontCare,124.15,196.90,160.65,215.69
38980,006840.png,1242,375,Car,485.13,178.26,541.39,223.32
38981,006840.png,1242,375,Car,226.24,174.05,286.49,208.77
38982,006840.png,1242,375,Truck,547.26,158.74,580.00,199.81
38983,006840.png,1242,375,Car,586.50,177.56,626.17,216.90
38984,006840.png,1242,375,DontCare,423.10,181.27,441.89,192.77
38985,006840.png,1242,375,DontCare,454.35,177.10,480.43,187.56
38986,003361.png,1242,375,Car,189.55,184.26,429.52,336.88
38987,003361.png,1242,375,Car,519.63,183.52,560.78,216.44
38988,003361.png,1242,375,Car,563.62,182.01,582.67,199.47
38989,003361.png,1242,375,Car,360.58,179.07,393.35,201.86
38990,003361.png,1242,375,Car,590.92,179.99,632.74,221.65
38991,003361.png,1242,375,DontCare,462.99,181.18,501.45,193.12
38992,003361.png,1242,375,DontCare,30.87,120.37,81.62,178.88
38993,003361.png,1242,375,DontCare,656.40,177.94,709.74,187.29
38994,006207.png,1242,375,Car,458.25,185.73,531.58,236.93
38995,005608.png,1224,370,Car,1096.02,185.31,1223.00,236.71
38996,005608.png,1224,370,Car,1032.01,183.79,1157.59,232.57
38997,005608.png,1224,370,Car,952.63,181.92,1068.62,234.48
38998,005608.png,1224,370,Car,602.55,172.42,636.76,202.74
38999,005608.png,1224,370,Cyclist,0.00,171.60,224.07,369.00
39000,005608.png,1224,370,Pedestrian,784.48,156.15,840.08,292.97
39001,005608.png,1224,370,Pedestrian,824.64,165.39,883.50,285.46
39002,005608.png,1224,370,Pedestrian,486.86,159.14,533.62,260.13
39003,005608.png,1224,370,Pedestrian,284.64,155.30,317.50,233.42
39004,005608.png,1224,370,Pedestrian,321.33,162.74,353.83,233.38
39005,005608.png,1224,370,Pedestrian,210.32,154.77,237.26,224.18
39006,005608.png,1224,370,Pedestrian,245.03,155.07,269.77,223.44
39007,005608.png,1224,370,Pedestrian,283.12,159.58,306.02,221.66
39008,005608.png,1224,370,DontCare,363.29,162.40,398.26,192.23
39009,005608.png,1224,370,DontCare,555.49,169.60,562.71,184.02
39010,001552.png,1242,375,Car,288.93,196.54,490.45,352.28
39011,001552.png,1242,375,Car,712.97,168.02,918.88,338.60
39012,001552.png,1242,375,Car,693.43,185.45,810.47,274.68
39013,001552.png,1242,375,Misc,452.19,209.25,521.63,255.33
39014,001552.png,1242,375,Car,478.68,191.54,544.59,242.61
39015,001552.png,1242,375,Car,657.22,189.26,745.70,250.49
39016,001552.png,1242,375,Car,541.72,186.35,568.98,210.47
39017,001552.png,1242,375,Car,629.65,179.42,657.01,202.11
39018,001552.png,1242,375,DontCare,571.01,179.88,630.82,204.11
39019,003252.png,1242,375,Car,732.00,184.12,930.00,320.81
39020,003252.png,1242,375,Car,514.16,176.16,567.93,221.21
39021,003252.png,1242,375,Car,664.81,176.95,732.61,230.04
39022,003252.png,1242,375,Car,554.97,174.47,583.87,200.89
39023,003252.png,1242,375,Car,646.62,171.40,679.91,200.88
39024,003252.png,1242,375,DontCare,0.00,317.02,35.87,373.00
39025,003252.png,1242,375,DontCare,587.83,170.18,637.93,190.53
39026,003218.png,1242,375,Car,0.00,205.09,194.65,345.94
39027,003218.png,1242,375,Car,448.55,185.33,510.38,210.05
39028,003218.png,1242,375,DontCare,512.15,176.65,586.19,202.17
39029,003218.png,1242,375,DontCare,611.77,174.71,648.94,193.76
39030,003218.png,1242,375,DontCare,818.77,154.01,1017.65,175.00
39031,003218.png,1242,375,DontCare,770.90,168.24,818.42,195.06
39032,003218.png,1242,375,DontCare,737.91,168.89,769.90,175.65
39033,003244.png,1242,375,Car,174.08,173.81,243.86,205.31
39034,003244.png,1242,375,Car,242.76,170.66,298.76,199.10
39035,003244.png,1242,375,Car,295.20,172.51,334.29,194.73
39036,003244.png,1242,375,Car,585.28,171.80,640.50,226.83
39037,003244.png,1242,375,Cyclist,739.47,174.98,749.83,198.30
39038,003244.png,1242,375,DontCare,434.52,168.24,509.20,183.41
39039,003244.png,1242,375,DontCare,549.02,166.30,566.78,177.59
39040,003244.png,1242,375,DontCare,677.10,168.89,696.15,183.41
39041,003244.png,1242,375,DontCare,338.14,167.59,355.25,185.35
39042,005663.png,1224,370,Car,1094.39,183.94,1223.00,235.20
39043,005663.png,1224,370,Car,1032.50,183.92,1156.93,232.68
39044,005663.png,1224,370,Car,952.89,181.72,1068.76,234.24
39045,005663.png,1224,370,Car,602.50,172.62,636.58,202.95
39046,005663.png,1224,370,Cyclist,479.12,165.86,523.50,232.30
39047,005663.png,1224,370,Cyclist,512.64,161.06,561.33,227.29
39048,005663.png,1224,370,Cyclist,491.77,168.49,509.86,201.64
39049,005663.png,1224,370,Pedestrian,184.13,148.94,199.46,196.30
39050,005663.png,1224,370,Pedestrian,153.19,151.02,192.51,231.17
39051,005663.png,1224,370,Cyclist,959.76,135.33,1145.30,326.38
39052,005663.png,1224,370,Pedestrian,252.09,155.54,273.33,209.22
39053,005663.png,1224,370,Pedestrian,216.46,152.11,237.19,206.47
39054,005663.png,1224,370,Pedestrian,570.84,155.13,621.40,289.13
39055,005663.png,1224,370,Pedestrian,608.49,151.19,659.31,277.75
39056,005663.png,1224,370,Pedestrian,653.48,149.02,715.00,295.45
39057,005663.png,1224,370,Pedestrian,1132.63,144.13,1223.00,369.00
39058,005663.png,1224,370,Pedestrian,1130.96,150.31,1223.00,345.97
39059,005663.png,1224,370,Pedestrian,852.85,148.71,974.85,369.00
39060,005663.png,1224,370,Pedestrian,868.04,149.14,975.52,354.49
39061,005663.png,1224,370,Pedestrian,910.76,158.27,992.25,330.43
39062,005663.png,1224,370,Pedestrian,643.14,151.63,710.40,310.59
39063,005663.png,1224,370,DontCare,431.12,161.38,443.48,190.19
39064,000091.png,1242,375,Cyclist,902.74,156.63,947.40,228.32
39065,000091.png,1242,375,Car,709.26,175.05,738.72,203.83
39066,000091.png,1242,375,DontCare,254.55,179.13,364.99,214.28
39067,000091.png,1242,375,DontCare,315.84,173.67,410.07,202.58
39068,000091.png,1242,375,DontCare,415.63,179.36,498.52,188.50
39069,000091.png,1242,375,DontCare,619.64,172.56,663.85,181.53
39070,005580.png,1242,375,Car,634.72,173.32,663.92,199.10
39071,005580.png,1242,375,Car,553.63,178.22,582.24,201.15
39072,005580.png,1242,375,Car,388.32,175.94,510.38,220.76
39073,005580.png,1242,375,Car,322.57,167.53,476.09,233.99
39074,005580.png,1242,375,Car,652.51,181.54,699.39,215.11
39075,005580.png,1242,375,Car,663.45,184.57,740.40,237.01
39076,005580.png,1242,375,Car,166.55,182.10,414.96,268.48
39077,005580.png,1242,375,Car,0.00,198.69,220.66,335.51
39078,005580.png,1242,375,Car,0.00,199.59,150.81,374.00
39079,005580.png,1242,375,Car,1016.22,186.56,1241.00,374.00
39080,005580.png,1242,375,DontCare,500.06,177.04,545.47,194.56
39081,005580.png,1242,375,DontCare,594.58,171.58,640.25,189.25
39082,002282.png,1238,374,Pedestrian,926.22,137.94,999.46,322.37
39083,002282.png,1238,374,Pedestrian,589.41,162.13,638.85,284.37
39084,002282.png,1238,374,Pedestrian,134.24,165.94,201.85,315.20
39085,002282.png,1238,374,Pedestrian,403.88,159.59,460.58,294.81
39086,002282.png,1238,374,Pedestrian,798.47,138.09,865.95,298.52
39087,002282.png,1238,374,Cyclist,472.93,169.94,520.61,275.97
39088,002282.png,1238,374,Person_sitting,400.52,193.44,452.36,271.24
39089,002282.png,1238,374,Pedestrian,553.71,169.22,574.67,226.27
39090,002282.png,1238,374,Pedestrian,529.89,167.29,546.38,221.44
39091,002282.png,1238,374,DontCare,272.57,189.08,396.66,275.77
39092,002282.png,1238,374,DontCare,643.97,169.74,676.50,208.72
39093,006271.png,1242,375,Tram,684.04,149.07,729.56,185.59
39094,006271.png,1242,375,Car,3.70,177.67,229.13,291.51
39095,006271.png,1242,375,Car,196.88,191.05,327.72,255.70
39096,006271.png,1242,375,Car,282.71,178.87,389.53,239.32
39097,006271.png,1242,375,Car,397.41,182.22,458.69,218.35
39098,006271.png,1242,375,Car,434.92,181.78,484.02,211.78
39099,006271.png,1242,375,DontCare,505.40,176.06,535.65,196.94
39100,006271.png,1242,375,DontCare,826.23,162.52,846.06,192.77
39101,006271.png,1242,375,DontCare,762.69,164.60,774.19,183.39
39102,003728.png,1238,374,Car,0.00,198.52,349.60,373.00
39103,003728.png,1238,374,Pedestrian,1114.43,124.01,1237.00,373.00
39104,003728.png,1238,374,Pedestrian,677.91,172.36,696.58,226.70
39105,003728.png,1238,374,Pedestrian,704.76,169.68,722.42,226.51
39106,003728.png,1238,374,Pedestrian,541.51,169.03,563.84,227.32
39107,003728.png,1238,374,DontCare,979.91,185.21,1027.91,222.25
39108,003728.png,1238,374,DontCare,854.82,167.16,874.45,195.82
39109,003728.png,1238,374,DontCare,727.15,169.74,744.85,191.95
39110,003728.png,1238,374,DontCare,610.44,172.96,675.21,204.84
39111,003728.png,1238,374,DontCare,441.50,186.50,455.98,211.29
39112,001999.png,1242,375,Car,0.00,182.48,192.03,374.00
39113,001999.png,1242,375,Car,0.00,180.95,215.70,324.66
39114,001999.png,1242,375,Car,33.81,190.74,341.70,302.75
39115,001999.png,1242,375,Car,105.65,180.24,378.82,270.34
39116,001999.png,1242,375,Car,246.07,182.74,425.01,254.02
39117,001999.png,1242,375,Car,279.58,172.10,453.09,249.77
39118,001999.png,1242,375,Cyclist,533.14,188.15,548.71,225.14
39119,001999.png,1242,375,Car,878.30,216.53,1241.00,374.00
39120,001999.png,1242,375,Car,931.18,177.27,1241.00,327.58
39121,001999.png,1242,375,Car,870.72,186.29,1146.98,294.82
39122,001999.png,1242,375,Car,816.03,193.75,1018.94,276.25
39123,001999.png,1242,375,Car,801.29,187.38,949.16,257.51
39124,001999.png,1242,375,Car,751.21,190.73,920.94,255.29
39125,001999.png,1242,375,Car,723.87,192.60,877.59,243.93
39126,001999.png,1242,375,Car,723.71,182.37,849.45,237.67
39127,001999.png,1242,375,Car,399.42,189.15,507.58,225.38
39128,001999.png,1242,375,Car,427.65,191.12,520.00,224.21
39129,001999.png,1242,375,Car,634.31,189.71,673.23,219.73
39130,001999.png,1242,375,Car,624.20,187.39,648.17,208.29
39131,001999.png,1242,375,Van,610.69,178.30,625.86,196.05
39132,001999.png,1242,375,DontCare,553.55,177.94,605.59,197.64
39133,003433.png,1242,375,Car,70.34,179.95,336.41,312.25
39134,003433.png,1242,375,Car,311.74,163.08,423.36,233.22
39135,002945.png,1242,375,Car,854.79,145.10,1078.11,295.49
39136,002945.png,1242,375,Van,785.72,121.39,866.56,214.95
39137,002945.png,1242,375,Misc,1193.04,195.56,1241.00,374.00
39138,002945.png,1242,375,Person_sitting,831.78,151.20,853.91,188.37
39139,002945.png,1242,375,DontCare,672.06,163.56,685.64,195.89
39140,007165.png,1242,375,Car,0.00,190.31,394.52,374.00
39141,007165.png,1242,375,Car,439.15,184.04,519.19,235.06
39142,007165.png,1242,375,Van,477.26,173.95,528.96,216.63
39143,007165.png,1242,375,Car,528.38,171.93,554.71,193.72
39144,007165.png,1242,375,Van,535.42,164.31,560.02,189.37
39145,007165.png,1242,375,DontCare,561.65,161.48,633.57,183.40
39146,007411.png,1242,375,Car,262.18,190.55,491.24,353.85
39147,007411.png,1242,375,Car,778.61,200.40,1241.00,374.00
39148,007411.png,1242,375,Car,732.06,185.77,907.01,315.51
39149,007411.png,1242,375,Car,497.96,187.50,552.24,235.32
39150,007411.png,1242,375,Car,659.07,181.98,719.89,233.57
39151,007411.png,1242,375,DontCare,554.35,177.10,657.52,228.18
39152,001622.png,1242,375,Pedestrian,340.30,177.08,364.19,242.32
39153,001622.png,1242,375,Pedestrian,251.93,168.51,275.34,227.74
39154,001622.png,1242,375,Misc,867.07,190.37,931.51,263.62
39155,001622.png,1242,375,DontCare,423.53,157.24,655.41,215.11
39156,001622.png,1242,375,DontCare,800.01,160.48,863.05,235.16
39157,001622.png,1242,375,DontCare,713.33,160.48,745.32,212.52
39158,003067.png,1242,375,Car,0.00,193.45,96.41,308.65
39159,003067.png,1242,375,Car,635.32,164.33,711.69,219.19
39160,003067.png,1242,375,Car,428.99,183.52,481.66,227.69
39161,003067.png,1242,375,Car,459.39,183.30,496.75,211.99
39162,003067.png,1242,375,DontCare,508.27,163.07,571.96,193.77
39163,005125.png,1242,375,Car,444.44,184.15,523.80,232.93
39164,005125.png,1242,375,Car,0.00,192.23,263.12,348.57
39165,005125.png,1242,375,Car,312.01,192.73,415.05,251.21
39166,005125.png,1242,375,Car,629.04,177.73,661.40,205.83
39167,005125.png,1242,375,Car,715.19,166.94,818.47,198.91
39168,005125.png,1242,375,Car,710.80,159.52,799.64,197.24
39169,005125.png,1242,375,Van,910.31,147.81,1006.44,182.60
39170,005125.png,1242,375,DontCare,813.73,155.23,908.56,182.35
39171,005125.png,1242,375,DontCare,579.35,173.98,589.81,187.56
39172,005125.png,1242,375,DontCare,657.48,168.77,712.73,183.40
39173,005125.png,1242,375,DontCare,519.98,179.19,558.56,190.69
39174,005125.png,1242,375,DontCare,603.31,177.10,628.35,189.64
39175,006389.png,1242,375,Car,569.31,175.07,770.41,364.78
39176,006389.png,1242,375,Car,1147.99,176.19,1241.00,374.00
39177,006389.png,1242,375,Car,718.22,169.14,840.88,225.75
