,0,1,2,3,4,5
2975,C:\Users\mayank\Documents\Datasets\single_object_detection\images\samoyed_180.jpg,0,102,69,120,44
2976,C:\Users\mayank\Documents\Datasets\single_object_detection\images\samoyed_181.jpg,0,112,68,120,35
2977,C:\Users\mayank\Documents\Datasets\single_object_detection\images\samoyed_182.jpg,0,137,92,126,46
2978,C:\Users\mayank\Documents\Datasets\single_object_detection\images\samoyed_183.jpg,0,133,94,118,33
2979,C:\Users\mayank\Documents\Datasets\single_object_detection\images\samoyed_184.jpg,0,154,116,138,41
2980,C:\Users\mayank\Documents\Datasets\single_object_detection\images\samoyed_185.jpg,0,168,103,124,47
2981,C:\Users\mayank\Documents\Datasets\single_object_detection\images\samoyed_186.jpg,0,107,38,141,71
2982,C:\Users\mayank\Documents\Datasets\single_object_detection\images\samoyed_187.jpg,0,153,50,141,25
2983,C:\Users\mayank\Documents\Datasets\single_object_detection\images\samoyed_188.jpg,0,137,67,123,61
2984,C:\Users\mayank\Documents\Datasets\single_object_detection\images\samoyed_189.jpg,0,159,80,106,44
2985,C:\Users\mayank\Documents\Datasets\single_object_detection\images\samoyed_190.jpg,0,133,84,114,63
2986,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_10.jpg,0,56,10,124,7
2987,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_100.jpg,0,145,89,152,47
2988,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_101.jpg,0,163,100,146,17
2989,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_102.jpg,0,144,113,182,107
2990,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_103.jpg,0,117,81,166,84
2991,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_104.jpg,0,87,42,117,21
2992,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_105.jpg,0,128,48,108,0
2993,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_106.jpg,0,203,111,83,0
2994,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_107.jpg,0,122,81,117,48
2995,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_108.jpg,0,143,77,166,44
2996,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_109.jpg,0,182,148,181,114
2997,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_11.jpg,0,120,66,142,29
2998,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_110.jpg,0,145,25,206,18
2999,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_111.jpg,0,70,41,126,60
3000,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_112.jpg,0,140,70,89,20
3001,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_113.jpg,0,122,22,175,24
3002,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_114.jpg,0,177,54,174,11
3003,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_115.jpg,0,200,64,128,12
3004,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_116.jpg,0,164,22,127,0
3005,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_117.jpg,0,197,48,135,13
3006,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_118.jpg,0,167,19,163,12
3007,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_119.jpg,0,208,124,120,8
3008,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_12.jpg,0,200,86,133,0
3009,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_120.jpg,0,208,87,136,17
3010,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_121.jpg,0,177,60,155,18
3011,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_122.jpg,0,196,129,111,23
3012,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_123.jpg,0,205,110,157,0
3013,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_124.jpg,0,207,44,124,8
3014,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_125.jpg,0,155,83,170,1
3015,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_126.jpg,0,172,81,103,0
3016,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_127.jpg,0,190,51,159,17
3017,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_128.jpg,0,175,53,197,0
3018,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_129.jpg,0,157,60,189,0
3019,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_13.jpg,0,168,44,168,2
3020,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_130.jpg,0,163,42,192,0
3021,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_131.jpg,0,142,31,118,21
3022,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_132.jpg,0,123,49,151,8
3023,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_133.jpg,0,116,55,117,7
3024,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_134.jpg,0,129,22,137,4
3025,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_135.jpg,0,142,100,113,13
3026,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_136.jpg,0,141,32,151,30
3027,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_137.jpg,0,209,66,146,8
3028,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_138.jpg,0,142,43,146,0
3029,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_139.jpg,0,212,88,181,0
3030,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_14.jpg,0,120,75,149,87
3031,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_140.jpg,0,155,35,105,11
3032,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_141.jpg,0,175,35,143,30
3033,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_142.jpg,0,155,56,162,32
3034,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_143.jpg,0,131,65,128,7
3035,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_144.jpg,0,125,50,167,66
3036,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_145.jpg,0,132,66,108,42
3037,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_146.jpg,0,171,76,156,0
3038,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_147.jpg,0,170,116,140,29
3039,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_148.jpg,0,180,102,118,18
3040,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_149.jpg,0,143,78,158,18
3041,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_15.jpg,0,156,62,144,2
3042,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_150.jpg,0,152,76,176,11
3043,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_151.jpg,0,132,64,145,4
3044,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_152.jpg,0,223,129,178,45
3045,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_153.jpg,0,207,33,190,17
3046,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_154.jpg,0,147,79,82,23
3047,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_155.jpg,0,181,132,143,36
3048,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_156.jpg,0,137,86,156,28
3049,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_157.jpg,0,219,129,112,28
3050,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_158.jpg,0,150,64,188,42
3051,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_159.jpg,0,201,49,180,10
3052,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_16.jpg,0,188,116,164,16
3053,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_160.jpg,0,162,19,121,0
3054,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_161.jpg,0,127,68,177,42
3055,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_162.jpg,0,142,71,71,8
3056,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_163.jpg,0,189,134,157,41
3057,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_164.jpg,0,153,94,115,18
3058,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_165.jpg,0,134,71,142,16
3059,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_166.jpg,0,165,72,117,38
3060,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_167.jpg,0,143,57,164,56
3061,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_168.jpg,0,130,81,139,49
3062,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_169.jpg,0,178,19,165,0
3063,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_17.jpg,0,160,63,169,28
3064,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_170.jpg,0,184,65,182,0
3065,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_171.jpg,0,184,82,192,21
3066,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_172.jpg,0,160,40,192,27
3067,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_173.jpg,0,132,33,120,6
3068,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_174.jpg,0,166,38,174,25
3069,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_175.jpg,0,177,52,164,0
3070,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_176.jpg,0,179,42,153,0
3071,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_177.jpg,0,136,30,195,10
3072,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_178.jpg,0,108,76,169,94
3073,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_179.jpg,0,96,49,157,51
3074,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_18.jpg,0,159,119,117,47
3075,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_180.jpg,0,133,36,171,86
3076,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_181.jpg,0,191,17,146,13
3077,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_182.jpg,0,191,97,196,41
3078,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_183.jpg,0,110,34,172,65
3079,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_184.jpg,0,150,76,140,52
3080,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_185.jpg,0,174,22,185,0
3081,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_186.jpg,0,120,56,165,72
3082,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_187.jpg,0,160,19,108,5
3083,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_188.jpg,0,137,76,119,6
3084,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_189.jpg,0,168,78,179,70
3085,C:\Users\mayank\Documents\Datasets\single_object_detection\images\scottish_terrier_190.jpg,0,183,23,146,2
3086,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_10.jpg,0,143,90,121,30
3087,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_100.jpg,0,146,61,197,83
3088,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_101.jpg,0,139,92,144,99
3089,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_102.jpg,0,125,82,103,27
3090,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_103.jpg,0,127,91,89,36
3091,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_104.jpg,0,177,81,162,0
3092,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_105.jpg,0,75,0,134,29
3093,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_106.jpg,0,138,77,124,29
3094,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_107.jpg,0,156,88,112,13
3095,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_108.jpg,0,177,44,169,40
3096,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_109.jpg,0,157,100,102,56
3097,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_11.jpg,0,172,62,157,0
3098,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_110.jpg,0,146,57,151,13
3099,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_111.jpg,0,182,29,154,0
3100,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_112.jpg,0,152,132,91,59
3101,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_113.jpg,0,81,26,134,89
3102,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_114.jpg,0,137,111,103,73
3103,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_115.jpg,0,127,77,126,26
3104,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_116.jpg,0,160,88,104,47
3105,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_117.jpg,0,132,85,98,18
3106,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_118.jpg,0,160,106,102,63
3107,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_119.jpg,0,170,26,122,0
3108,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_12.jpg,0,142,59,115,0
3109,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_120.jpg,0,80,60,91,61
3110,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_121.jpg,0,156,50,121,41
3111,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_122.jpg,0,171,20,153,36
3112,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_123.jpg,0,103,28,84,22
3113,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_124.jpg,0,112,58,118,64
3114,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_125.jpg,0,183,134,109,8
3115,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_126.jpg,0,181,139,80,0
3116,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_127.jpg,0,145,117,68,44
3117,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_128.jpg,0,91,56,95,63
3118,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_129.jpg,0,136,101,98,18
3119,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_13.jpg,0,86,21,156,24
3120,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_130.jpg,0,94,53,129,54
3121,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_131.jpg,0,126,34,114,1
3122,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_132.jpg,0,224,14,179,56
3123,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_133.jpg,0,159,118,138,63
3124,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_134.jpg,0,164,73,100,12
3125,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_135.jpg,0,155,76,147,19
3126,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_136.jpg,0,102,62,129,63
3127,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_137.jpg,0,69,43,139,118
3128,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_139.jpg,0,172,63,105,11
3129,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_14.jpg,0,90,61,121,64
3130,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_140.jpg,0,103,39,149,62
3131,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_141.jpg,0,132,90,116,24
3132,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_142.jpg,0,135,88,125,36
3133,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_143.jpg,0,164,126,88,26
3134,C:\Users\mayank\Documents\Datasets\single_object_detection\images\shiba_inu_144.jpg,0,157,89,118,66
